REF_DATE,GEO,DGUID,Vehicle type,Origin of manufacture,Sales,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1975-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,139349.0,,,,0
1975-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,175026.0,,,,0
1975-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,205232.0,,,,0
1975-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,221621.0,,,,0
1975-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,224378.0,,,,0
1975-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,184141.0,,,,0
1975-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,176221.0,,,,0
1975-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,165817.0,,,,0
1975-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,204573.0,,,,0
1975-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,175505.0,,,,0
1975-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,177743.0,,,,0
1976-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,141864.0,,,,0
1976-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,172220.0,,,,0
1976-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,232786.0,,,,0
1976-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,240792.0,,,,0
1976-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,247185.0,,,,0
1976-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,255800.0,,,,0
1976-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,196149.0,,,,0
1976-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,188958.0,,,,0
1976-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,143771.0,,,,0
1976-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,264243.0,,,,0
1976-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,188192.0,,,,0
1976-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,175149.0,,,,0
1977-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,188942.0,,,,0
1977-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,191159.0,,,,0
1977-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,254614.0,,,,0
1977-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,225457.0,,,,0
1977-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,259124.0,,,,0
1977-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,256015.0,,,,0
1977-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,214409.0,,,,0
1977-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,225624.0,,,,0
1977-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,181653.0,,,,0
1977-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,273877.0,,,,0
1977-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,217304.0,,,,0
1977-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,184899.0,,,,0
1978-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,198468.0,,,,0
1978-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,214683.0,,,,0
1978-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,267967.0,,,,0
1978-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,289167.0,,,,0
1978-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,338672.0,,,,0
1978-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,337223.0,,,,0
1978-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,272983.0,,,,0
1978-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,248358.0,,,,0
1978-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,245447.0,,,,0
1978-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,305438.0,,,,0
1978-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,254980.0,,,,0
1978-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,214723.0,,,,0
1979-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,243452.0,,,,0
1979-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,278060.0,,,,0
1979-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,370494.0,,,,0
1979-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,341953.0,,,,0
1979-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,397326.0,,,,0
1979-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,394247.0,,,,0
1979-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,388946.0,,,,0
1979-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,306307.0,,,,0
1979-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,322374.0,,,,0
1979-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,436071.0,,,,0
1979-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,323333.0,,,,0
1979-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,251210.0,,,,0
1980-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,277700.0,,,,0
1980-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,285822.0,,,,0
1980-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,349203.0,,,,0
1980-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,373862.0,,,,0
1980-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,321324.0,,,,0
1980-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,323779.0,,,,0
1980-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,326145.0,,,,0
1980-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,295005.0,,,,0
1980-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,280959.0,,,,0
1980-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,378264.0,,,,0
1980-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,259729.0,,,,0
1980-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,226455.0,,,,0
1981-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,243981.0,,,,0
1981-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,236582.0,,,,0
1981-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,352410.0,,,,0
1981-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,373525.0,,,,0
1981-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,350074.0,,,,0
1981-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,349953.0,,,,0
1981-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,261390.0,,,,0
1981-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,226116.0,,,,0
1981-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,235864.0,,,,0
1981-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,247349.0,,,,0
1981-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,256477.0,,,,0
1981-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,200685.0,,,,0
1982-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,175306.0,,,,0
1982-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,216059.0,,,,0
1982-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,260318.0,,,,0
1982-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,256224.0,,,,0
1982-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,258573.0,,,,0
1982-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,276678.0,,,,0
1982-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,154196.0,,,,0
1982-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,165469.0,,,,0
1982-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,169217.0,,,,0
1982-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,166541.0,,,,0
1982-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,162185.0,,,,0
1982-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,162248.0,,,,0
1983-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,138347.0,,,,0
1983-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,148567.0,,,,0
1983-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,250746.0,,,,0
1983-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,284112.0,,,,0
1983-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,227117.0,,,,0
1983-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,259732.0,,,,0
1983-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,201237.0,,,,0
1983-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,238738.0,,,,0
1983-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,219913.0,,,,0
1983-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,273858.0,,,,0
1983-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,258619.0,,,,0
1983-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,227856.0,,,,0
1984-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,246547.0,,,,0
1984-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,285609.0,,,,0
1984-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,409944.0,,,,0
1984-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,369480.0,,,,0
1984-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,406703.0,,,,0
1984-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,424450.0,,,,0
1984-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,314832.0,,,,0
1984-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,296511.0,,,,0
1984-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,263317.0,,,,0
1984-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,441990.0,,,,0
1984-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,347840.0,,,,0
1984-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,329259.0,,,,0
1985-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,344269.0,,,,0
1985-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,336411.0,,,,0
1985-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,469547.0,,,,0
1985-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,534209.0,,,,0
1985-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,527983.0,,,,0
1985-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,597875.0,,,,0
1985-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,461218.0,,,,0
1985-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,450958.0,,,,0
1985-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,425878.0,,,,0
1985-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,534849.0,,,,0
1985-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,476946.0,,,,0
1985-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,481375.0,,,,0
1986-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,424852.0,,,,0
1986-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,475679.0,,,,0
1986-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,511906.0,,,,0
1986-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,650495.0,,,,0
1986-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,642755.0,,,,0
1986-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,579518.0,,,,0
1986-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,567427.0,,,,0
1986-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,508661.0,,,,0
1986-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,450387.0,,,,0
1986-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,579161.0,,,,0
1986-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,483515.0,,,,0
1986-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,567471.0,,,,0
1987-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,460965.0,,,,0
1987-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,504247.0,,,,0
1987-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,658796.0,,,,0
1987-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,771009.0,,,,0
1987-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,705452.0,,,,0
1987-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,819673.0,,,,0
1987-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,607798.0,,,,0
1987-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,672405.0,,,,0
1987-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,588378.0,,,,0
1987-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,768985.0,,,,0
1987-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,670023.0,,,,0
1987-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,702407.0,,,,0
1988-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,552521.0,,,,0
1988-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,612613.0,,,,0
1988-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,931242.0,,,,0
1988-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,927885.0,,,,0
1988-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,957623.0,,,,0
1988-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,855613.0,,,,0
1988-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,748757.0,,,,0
1988-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,769086.0,,,,0
1988-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,689098.0,,,,0
1988-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,817138.0,,,,0
1988-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,735585.0,,,,0
1988-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,772367.0,,,,0
1989-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,572402.0,,,,0
1989-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,630317.0,,,,0
1989-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,810538.0,,,,0
1989-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,986163.0,,,,0
1989-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1051426.0,,,,0
1989-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,859812.0,,,,0
1989-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,666740.0,,,,0
1989-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,675194.0,,,,0
1989-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,687819.0,,,,0
1989-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,800781.0,,,,0
1989-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,725477.0,,,,0
1989-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,592813.0,,,,0
1990-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,647252.0,,,,0
1990-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,560500.0,,,,0
1990-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,887683.0,,,,0
1990-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,856409.0,,,,0
1990-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,896143.0,,,,0
1990-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,806759.0,,,,0
1990-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,686592.0,,,,0
1990-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,626038.0,,,,0
