REF_DATE,GEO,DGUID,Vehicle type,Origin of manufacture,Sales,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1968-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,374.0,,,,0
1968-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,345.0,,,,0
1968-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,242.0,,,,0
1968-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,187.0,,,,0
1968-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,335.0,,,,0
1968-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,269.0,,,,0
1968-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,237.0,,,,0
1969-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,259.0,,,,0
1969-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,256.0,,,,0
1969-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,304.0,,,,0
1969-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,451.0,,,,0
1969-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,356.0,,,,0
1969-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,349.0,,,,0
1969-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,307.0,,,,0
1969-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,242.0,,,,0
1969-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,182.0,,,,0
1969-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,306.0,,,,0
1969-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,240.0,,,,0
1969-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,206.0,,,,0
1970-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,216.0,,,,0
1970-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,178.0,,,,0
1970-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,236.0,,,,0
1970-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,313.0,,,,0
1970-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,329.0,,,,0
1970-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,422.0,,,,0
1970-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,332.0,,,,0
1970-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,262.0,,,,0
1970-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,238.0,,,,0
1970-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,292.0,,,,0
1970-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,223.0,,,,0
1970-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,151.0,,,,0
1971-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,155.0,,,,0
1971-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,202.0,,,,0
1971-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,324.0,,,,0
1971-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,405.0,,,,0
1971-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,414.0,,,,0
1971-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,385.0,,,,0
1971-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,353.0,,,,0
1971-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,239.0,,,,0
1971-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,337.0,,,,0
1971-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,475.0,,,,0
1971-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,378.0,,,,0
1971-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,311.0,,,,0
1972-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,206.0,,,,0
1972-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,315.0,,,,0
1972-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,412.0,,,,0
1972-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,402.0,,,,0
1972-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,547.0,,,,0
1972-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,527.0,,,,0
1972-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,403.0,,,,0
1972-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,308.0,,,,0
1972-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,339.0,,,,0
1972-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,417.0,,,,0
1972-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,377.0,,,,0
1972-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,242.0,,,,0
1973-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,307.0,,,,0
1973-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,331.0,,,,0
1973-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,577.0,,,,0
1973-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,532.0,,,,0
1973-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,579.0,,,,0
1973-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,494.0,,,,0
1973-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,341.0,,,,0
1973-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,325.0,,,,0
1973-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,358.0,,,,0
1973-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,565.0,,,,0
1973-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,418.0,,,,0
1973-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,312.0,,,,0
1974-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,331.0,,,,0
1974-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,373.0,,,,0
1974-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,493.0,,,,0
1974-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,583.0,,,,0
1974-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,743.0,,,,0
1974-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,565.0,,,,0
1974-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,457.0,,,,0
1974-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,432.0,,,,0
1974-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,304.0,,,,0
1974-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,416.0,,,,0
1974-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,388.0,,,,0
1974-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,274.0,,,,0
1975-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,266.0,,,,0
1975-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,331.0,,,,0
1975-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,420.0,,,,0
1975-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,515.0,,,,0
1975-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,603.0,,,,0
1975-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,564.0,,,,0
1975-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,541.0,,,,0
1975-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,391.0,,,,0
1975-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,385.0,,,,0
1975-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,461.0,,,,0
1975-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,355.0,,,,0
1975-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,316.0,,,,0
1976-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,278.0,,,,0
1976-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,381.0,,,,0
1976-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,486.0,,,,0
1976-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,557.0,,,,0
1976-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,601.0,,,,0
1976-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,577.0,,,,0
1976-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,453.0,,,,0
1976-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,371.0,,,,0
1976-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,328.0,,,,0
1976-10,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,630.0,,,,0
1976-11,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,344.0,,,,0
1976-12,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,330.0,,,,0
1977-01,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,387.0,,,,0
1977-02,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,360.0,,,,0
1977-03,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,456.0,,,,0
1977-04,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,508.0,,,,0
1977-05,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,634.0,,,,0
1977-06,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,598.0,,,,0
1977-07,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,496.0,,,,0
1977-08,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,373.0,,,,0
1977-09,Prince Edward Island,2016A000211,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42170019,3.1.1.1.1,341.0,,,,0
